user_id,예금가입상품수,적금가입상품수,주거래은행,investment_style,annual_income,savings_goal,age,gender
5815,6,4,13,0,0,4,49,0
5816,5,6,15,0,1,4,48,1
5817,1,4,3,1,2,3,54,0
5818,5,3,1,0,2,4,36,1
5819,1,2,4,0,1,2,38,1
5820,5,1,1,1,4,5,25,1
5821,3,2,3,2,2,0,54,0
5822,6,5,9,0,3,1,46,1
5823,1,5,2,1,3,0,54,1
5824,4,4,6,1,2,5,48,1
5825,1,3,9,2,5,5,39,1
5826,2,3,9,0,2,4,20,1
5827,4,1,2,1,0,2,24,0
5828,4,3,13,1,4,4,19,0
5829,6,3,8,2,1,2,19,0
5830,5,6,2,0,1,1,43,1
5831,1,1,4,1,4,4,27,0
5832,4,6,2,0,5,3,38,1
5833,1,3,8,2,3,0,24,1
5834,5,6,6,2,1,5,35,1
5835,6,3,0,0,1,1,47,1
5836,5,5,7,2,1,0,44,0
5837,5,2,4,1,3,1,54,1
5838,3,3,12,0,4,4,38,1
5839,5,1,4,0,3,3,52,1
5840,6,1,4,2,2,4,21,1
5841,2,2,8,1,4,4,22,0
5842,2,2,0,0,4,2,40,1
5843,3,4,15,2,2,0,52,1
5844,4,5,8,0,1,0,45,0
5845,5,6,4,1,0,4,24,0
5846,3,4,3,2,5,5,31,0
5847,5,4,10,0,2,4,40,1
5848,5,1,12,1,4,3,37,0
5849,1,2,1,2,1,5,28,0
5850,3,1,6,0,2,2,37,0
5851,4,6,3,1,0,1,40,1
5852,6,2,17,2,2,1,40,0
5853,1,1,4,0,5,3,22,1
5854,4,1,0,1,0,4,52,0
5855,6,4,2,0,2,4,24,1
5856,1,3,2,2,0,2,19,1
5857,5,5,3,0,0,2,49,1
5858,6,3,9,1,4,4,32,0
5859,5,6,4,2,4,1,48,0
5860,5,3,9,0,4,0,30,0
5861,4,4,3,1,1,4,26,1
5862,2,4,0,1,1,0,51,1
5863,6,1,3,2,2,4,29,1
5864,2,1,8,0,5,1,19,0
5865,6,4,6,1,1,2,36,1
5866,6,1,3,2,0,1,20,0
5867,2,6,9,0,1,4,20,1
5868,4,1,9,1,3,4,27,0
5869,3,6,4,2,1,2,30,0
5870,5,2,9,2,4,5,28,0
5871,6,6,2,1,2,0,30,1
5872,6,3,9,0,2,4,22,0
5873,1,1,9,0,5,5,28,0
5874,4,5,4,1,3,4,50,0
5875,4,6,6,2,0,3,49,1
5876,6,1,9,1,0,1,52,0
5877,4,5,10,1,5,3,19,1
5878,2,3,3,1,3,0,49,0
5879,4,1,1,2,2,1,23,1
5880,1,5,9,0,0,2,41,1
5881,2,4,12,2,2,5,32,1
5882,5,2,6,1,2,5,48,0
5883,6,1,5,1,4,3,25,0
5884,1,2,0,2,3,0,45,1
5885,4,1,15,0,2,3,27,1
5886,4,6,5,1,3,5,33,0
5887,2,1,13,1,0,5,52,1
5888,1,3,6,2,2,1,41,0
5889,4,5,4,1,1,2,48,0
5890,6,2,3,2,2,4,21,0
5891,6,2,9,1,5,5,52,0
5892,1,6,4,0,5,2,48,0
5893,4,5,9,0,5,2,43,1
5894,2,6,8,1,0,2,27,1
5895,2,1,12,2,0,0,47,1
5896,3,5,13,0,5,3,49,1
5897,3,2,8,2,1,5,54,1
5898,5,6,4,0,4,1,25,0
5899,4,3,4,0,2,3,45,0
5900,4,3,12,1,5,3,24,1
5901,4,3,2,0,5,0,36,1
5902,1,1,17,0,1,2,31,1
5903,5,6,2,1,1,0,22,0
5904,5,3,4,0,4,0,39,1
5905,1,3,6,1,0,1,30,1
5906,4,6,3,0,3,0,53,0
5907,5,6,9,2,1,4,30,0
5908,4,5,1,1,2,2,31,0
5909,4,6,10,1,0,1,48,1
5910,6,3,4,0,0,0,36,0
5911,1,2,2,0,2,5,29,1
5912,1,4,9,0,3,0,25,1
5913,1,5,11,2,4,5,20,0
5914,2,2,7,1,4,2,46,0
5915,2,3,7,0,3,2,54,1
5916,5,1,6,1,4,2,22,0
5917,3,2,2,0,0,0,21,0
5918,6,4,9,0,1,2,41,0
5919,1,3,5,2,0,2,53,0
5920,3,2,1,2,1,4,42,1
5921,4,5,12,2,5,3,43,0
5922,4,2,1,0,2,2,27,1
5923,3,6,9,2,0,0,46,0
5924,5,6,13,1,2,0,40,1
5925,2,5,15,0,2,4,54,1
5926,4,2,15,0,3,4,37,0
5927,5,5,6,1,4,2,28,1
5928,5,4,4,0,2,2,47,0
5929,6,6,1,2,0,4,25,1
5930,4,2,16,2,2,2,51,1
5931,5,4,6,1,0,5,20,1
5932,2,5,1,0,3,1,38,1
5933,6,4,6,1,2,3,26,1
5934,5,1,9,0,2,3,31,0
5935,5,5,6,2,1,4,20,1
5936,3,5,14,0,0,1,47,1
5937,1,3,14,0,1,2,20,0
5938,3,5,3,2,0,2,35,1
5939,4,2,8,2,3,3,22,0
5940,5,3,5,0,0,1,49,1
5941,5,4,15,1,5,4,30,0
5942,3,6,1,0,3,1,30,0
5943,5,4,12,0,2,1,46,0
5944,5,2,2,2,5,0,50,0
5945,2,5,12,0,0,0,46,1
5946,1,2,16,2,5,3,43,0
5947,6,2,3,0,1,0,31,1
5948,1,3,11,2,1,4,48,1
5949,3,3,11,0,4,4,23,1
5950,2,2,5,2,1,2,37,0
5951,4,6,7,0,5,4,50,0
5952,1,1,9,0,1,4,30,0
5953,1,5,11,1,0,5,37,1
5954,2,5,9,0,1,5,37,1
5955,1,1,1,1,3,5,25,1
5956,2,4,5,0,5,0,48,0
5957,2,4,4,0,0,5,47,1
5958,1,5,9,0,2,5,36,1
5959,1,3,6,0,4,4,36,1
5960,4,3,13,0,1,3,25,1
5961,1,3,15,0,5,4,23,1
5962,2,6,9,1,5,5,33,0
5963,2,5,13,0,2,4,29,0
5964,4,3,9,0,1,5,29,1
5965,4,1,16,2,1,0,36,1
5966,2,6,0,2,1,5,20,1
5967,4,6,6,0,3,0,22,1
5968,6,1,2,2,2,2,27,0
5969,6,2,12,2,1,1,40,0
5970,4,3,1,1,2,3,46,0
5971,6,5,3,2,5,3,30,1
5972,2,3,9,1,1,4,34,0
5973,4,6,12,0,0,4,38,1
5974,6,2,3,0,3,3,44,0
5975,5,5,3,2,1,1,19,1
5976,3,6,4,2,2,0,32,1
5977,3,5,2,1,1,5,20,1
5978,5,2,4,1,0,1,44,1
5979,4,6,1,0,0,4,44,0
5980,2,6,7,0,2,4,39,0
5981,3,4,7,1,5,5,28,1
5982,6,6,1,2,0,0,26,1
5983,2,3,6,2,1,3,51,0
5984,4,6,16,1,2,5,44,1
5985,2,5,4,1,4,4,53,1
5986,3,1,8,2,3,0,43,1
5987,3,5,3,0,3,5,52,1
5988,3,2,4,1,0,0,53,0
5989,6,1,12,2,4,1,51,0
5990,2,4,9,0,3,0,45,1
5991,1,5,17,1,1,0,27,1
5992,3,2,9,1,4,0,31,0
5993,5,6,4,0,5,2,41,1
5994,2,6,8,0,2,0,44,0
5995,3,1,13,2,3,1,32,0
5996,4,6,6,0,4,1,38,0
5997,6,4,6,1,3,3,24,1
5998,4,6,9,0,0,3,21,0
5999,1,2,14,1,0,1,22,0
6000,6,6,8,2,2,5,24,0
6001,5,6,9,1,1,4,21,1
6002,2,1,4,1,3,4,32,1
6003,1,1,4,2,2,5,23,0
6004,2,4,9,0,5,3,43,1
6005,2,2,2,0,0,2,31,1
6006,5,2,15,1,1,0,44,0
6007,5,1,12,2,4,1,30,1
6008,4,4,17,2,2,4,33,0
6009,2,6,13,1,1,1,47,1
6010,3,2,3,2,5,4,40,0
6011,5,3,0,0,4,0,43,0
6012,3,3,2,0,2,1,23,0
6013,1,5,7,2,4,3,35,1
6014,3,2,1,2,0,2,47,0
6015,6,1,4,0,4,4,33,1
6016,1,4,7,2,2,0,51,0
6017,3,1,12,0,0,5,40,1
6018,5,2,13,1,0,1,44,1
6019,1,4,13,1,1,2,54,0
6020,4,5,2,1,4,0,42,0
6021,2,3,3,1,4,1,47,1
6022,5,6,7,0,3,5,49,1
6023,6,4,3,1,2,4,42,1
6024,5,1,4,2,3,0,25,1
6025,3,3,2,1,5,3,25,0
6026,3,3,12,0,2,5,48,1
6027,5,1,13,1,1,0,40,0
6028,4,4,9,2,4,5,21,0
6029,1,3,13,0,1,4,40,1
6030,5,1,8,1,1,1,39,1
6031,5,1,12,0,3,0,54,0
6032,6,3,9,2,4,2,38,0
6033,6,3,5,2,3,4,51,0
6034,3,5,6,1,3,5,38,1
6035,1,5,6,1,1,1,34,0
6036,4,2,3,2,3,3,54,0
6037,5,5,8,2,0,5,20,1
6038,1,6,13,0,0,3,46,0
6039,1,3,14,0,1,3,48,0
6040,3,6,1,2,2,4,33,0
6041,3,2,2,2,4,5,41,0
6042,4,1,12,1,4,2,46,1
6043,5,3,1,1,4,5,47,0
6044,3,5,16,2,3,5,39,0
6045,2,2,6,1,5,2,46,0
6046,1,2,10,0,4,1,20,0
6047,6,5,9,1,0,1,30,1
6048,3,5,13,0,1,4,40,1
6049,2,1,0,1,3,5,53,1
6050,1,1,9,1,0,3,46,0
6051,6,3,6,1,2,5,40,0
6052,6,1,5,1,0,5,38,0
6053,6,2,6,2,2,0,28,0
6054,1,2,4,2,1,3,28,0
6055,1,3,7,0,5,5,39,1
6056,3,4,13,0,3,2,21,0
6057,3,1,4,2,5,0,48,1
6058,2,4,6,0,5,3,39,0
6059,5,2,3,0,2,4,21,1
6060,6,5,4,1,0,1,38,1
6061,3,2,17,2,5,2,37,0
6062,3,6,1,1,5,3,31,0
6063,6,3,17,2,4,2,46,0
6064,4,1,14,2,1,0,45,1
6065,3,5,2,1,0,2,48,1
6066,3,6,9,2,4,1,47,1
6067,1,2,13,1,5,5,41,1
6068,4,4,9,1,3,0,26,1
6069,1,6,2,1,0,2,46,1
6070,2,3,9,2,1,2,21,0
6071,6,2,11,0,5,4,32,0
6072,5,3,0,0,4,1,29,0
6073,1,1,9,0,4,2,44,0
6074,1,3,15,1,0,3,31,1
6075,1,3,6,0,2,2,50,1
6076,5,3,4,2,2,5,42,1
6077,4,1,1,1,4,1,26,1
6078,1,2,3,1,1,0,53,0
6079,1,4,6,2,1,1,54,1
6080,2,2,6,0,0,1,40,1
6081,3,5,4,2,4,2,46,0
6082,6,1,2,0,3,0,28,1
6083,5,1,4,0,0,3,33,0
6084,5,6,3,0,3,0,33,0
6085,4,1,2,2,3,5,27,0
6086,4,2,1,2,5,2,26,1
6087,1,1,4,1,0,5,54,0
6088,6,2,12,1,1,0,52,0
6089,4,2,14,0,3,2,50,1
6090,5,3,13,2,3,1,40,1
6091,1,2,6,2,5,2,40,0
6092,1,5,6,1,2,0,33,0
6093,2,2,15,1,0,5,47,0
6094,2,5,4,0,2,0,21,1
6095,4,2,1,1,4,5,19,0
6096,1,2,13,1,5,1,46,0
6097,2,2,0,2,2,5,32,0
6098,5,1,1,1,1,3,40,1
6099,6,5,7,2,5,1,38,1
6100,6,2,3,1,0,0,53,1
6101,6,3,12,0,4,3,44,0
6102,4,2,7,2,4,4,24,1
6103,6,6,8,1,3,1,41,1
6104,5,5,6,1,4,4,48,1
6105,2,6,2,2,5,3,50,1
6106,5,3,3,1,2,4,22,0
6107,6,5,17,2,1,0,27,0
6108,1,3,4,0,1,0,33,1
6109,5,1,1,0,0,3,31,0
6110,2,4,16,1,3,3,52,1
6111,1,4,9,2,5,4,29,1
6112,3,1,1,0,5,1,35,1
6113,3,5,2,0,3,0,33,1
6114,3,2,6,1,3,2,35,0
6115,2,6,15,2,2,5,27,0
6116,6,5,2,0,2,0,34,1
6117,2,6,13,2,1,4,22,0
6118,1,3,8,2,2,4,51,0
6119,1,4,2,2,3,3,49,0
6120,3,1,12,0,5,3,33,0
6121,3,5,14,2,5,3,37,1
6122,3,3,10,0,5,4,34,0
6123,3,2,1,0,1,3,31,1
6124,4,5,13,1,4,3,31,1
6125,4,4,8,0,5,4,26,1
6126,3,4,9,2,4,5,26,1
6127,3,4,15,0,4,4,29,0
6128,5,6,9,1,4,4,37,1
6129,2,1,8,0,3,5,49,1
6130,6,5,4,1,3,1,28,1
6131,1,2,1,0,3,0,24,0
6132,3,4,3,0,5,2,26,1
6133,2,5,7,2,5,0,43,0
6134,6,4,4,1,3,3,54,0
6135,4,1,9,0,0,1,43,1
6136,2,6,3,2,1,0,31,0
6137,6,3,4,0,4,1,37,0
6138,6,4,4,0,3,3,36,0
6139,1,6,10,0,5,5,41,0
6140,1,6,3,2,3,3,19,0
6141,5,6,2,1,4,0,46,1
6142,3,5,7,2,3,1,39,1
6143,2,3,3,0,4,2,37,0
6144,1,4,3,1,0,1,51,1
6145,2,5,15,2,2,1,39,1
6146,2,1,9,2,1,5,28,1
6147,1,2,2,0,0,1,53,1
6148,6,6,2,0,5,0,53,0
6149,5,5,2,0,4,4,26,0
6150,4,1,12,0,5,3,43,0
6151,1,6,7,0,3,5,51,1
6152,2,6,12,0,1,3,36,0
6153,2,1,6,0,4,4,28,0
6154,1,5,8,2,2,1,31,0
6155,5,5,11,2,5,4,46,1
6156,1,2,9,0,5,3,33,0
6157,2,2,3,0,5,1,53,1
6158,4,5,4,1,3,1,25,1
6159,6,1,16,0,5,3,44,0
6160,3,4,6,1,0,0,37,1
6161,4,3,12,2,0,5,38,0
6162,1,5,8,2,3,0,22,1
6163,4,6,14,2,4,5,41,0
6164,3,6,1,0,1,1,44,1
6165,6,1,1,2,1,3,26,1
6166,3,2,17,1,5,1,30,0
6167,2,1,6,0,4,2,39,1
6168,6,6,9,2,3,5,30,0
6169,5,3,4,0,0,0,23,1
6170,1,5,5,0,2,1,45,0
6171,6,1,9,0,4,2,26,1
6172,4,6,12,1,4,1,38,0
6173,1,6,7,1,4,3,42,1
6174,3,3,8,2,5,4,27,0
6175,3,6,6,1,4,3,49,1
6176,2,4,8,0,0,3,41,1
6177,4,4,3,1,0,2,28,1
6178,2,4,14,2,0,0,52,0
6179,6,2,1,0,1,5,44,0
6180,3,5,6,0,4,1,23,1
6181,5,3,4,1,3,3,21,0
6182,2,6,12,2,4,2,32,1
6183,3,3,1,0,1,2,47,0
6184,2,2,15,2,1,3,32,0
6185,4,3,13,1,1,4,32,1
6186,1,3,6,2,1,3,53,1
6187,2,1,7,1,2,1,21,0
6188,3,2,6,0,3,3,36,1
6189,2,2,9,2,3,5,35,1
6190,6,2,8,1,0,5,50,1
6191,3,2,11,2,4,1,47,1
6192,2,6,1,2,5,5,44,0
6193,5,2,6,0,2,1,27,1
6194,3,1,7,0,4,4,46,0
6195,6,5,9,2,5,2,45,1
6196,4,4,8,0,3,3,24,0
6197,2,4,3,0,0,2,45,0
6198,4,4,14,1,3,0,49,0
6199,6,1,16,0,2,5,37,1
6200,6,3,6,1,2,0,43,0
6201,4,5,10,1,2,2,40,1
6202,4,4,4,2,1,3,46,1
6203,6,2,6,1,2,0,32,1
6204,5,3,1,1,0,3,47,0
6205,1,1,9,2,1,0,41,0
6206,4,4,6,2,4,5,40,1
6207,2,4,7,1,1,4,42,1
6208,1,3,4,2,3,0,39,1
6209,5,3,9,2,4,4,25,1
6210,2,4,6,2,0,0,25,0
6211,2,4,9,1,3,3,48,1
6212,3,1,14,1,3,5,44,0
6213,4,4,7,1,3,2,54,0
6214,3,3,12,0,2,4,28,0
6215,3,5,6,0,5,0,39,1
6216,3,1,3,2,2,4,43,1
6217,5,6,9,1,4,0,50,0
6218,4,5,4,1,5,2,24,1
6219,6,4,1,2,0,3,19,1
6220,6,3,9,2,2,0,47,0
6221,6,6,4,1,0,2,47,0
6222,6,6,0,1,0,1,35,0
6223,5,2,6,2,3,3,27,0
6224,4,5,8,2,4,2,30,0
6225,2,2,13,2,3,0,23,1
6226,5,3,6,1,2,5,41,0
6227,2,2,2,0,2,0,24,0
6228,5,6,9,0,5,4,42,1
6229,3,6,6,1,5,5,33,0
6230,4,2,13,2,1,1,29,0
6231,6,4,2,0,0,5,48,1
6232,5,2,4,0,3,3,44,1
6233,5,6,9,2,1,4,44,1
6234,3,1,6,0,5,1,30,0
6235,1,5,13,1,5,5,29,1
6236,5,2,3,1,5,4,54,0
6237,1,1,1,2,5,2,37,0
6238,3,1,3,0,0,3,27,1
6239,2,3,8,0,1,0,54,0
6240,4,6,2,0,5,4,30,1
6241,5,1,2,0,2,1,39,0
6242,3,1,3,1,2,0,47,0
6243,5,5,16,0,2,5,23,1
6244,5,5,9,2,3,4,49,1
6245,6,3,9,2,3,0,33,0
6246,2,5,13,2,1,0,38,0
6247,6,3,8,1,5,3,48,0
6248,5,6,1,2,4,2,26,0
6249,6,2,9,1,1,1,37,0
6250,4,6,1,2,2,4,48,1
6251,5,4,4,2,0,5,43,0
6252,5,4,1,1,4,1,29,0
6253,3,5,6,1,1,2,22,0
6254,1,5,9,2,3,5,35,1
6255,3,2,1,0,0,3,44,1
6256,6,5,4,1,4,3,21,0
6257,6,5,8,2,1,5,46,1
6258,6,6,1,0,4,0,24,1
6259,2,5,2,1,0,1,54,0
6260,1,5,15,2,4,1,34,0
6261,2,5,1,2,0,2,21,1
6262,1,4,3,0,4,3,37,0
6263,2,4,6,1,2,4,38,0
6264,5,5,3,1,1,5,51,1
6265,1,2,2,1,3,1,20,1
6266,3,2,7,1,0,0,42,0
6267,6,3,3,1,3,4,45,1
6268,6,4,16,0,3,2,46,0
6269,3,4,1,1,1,0,26,1
6270,6,2,2,0,1,2,36,0
6271,5,4,2,1,4,4,24,0
6272,3,1,9,1,4,3,29,0
6273,1,3,8,1,0,5,49,1
6274,6,4,2,0,4,4,50,0
6275,3,2,13,0,5,2,36,1
6276,2,4,4,0,0,0,23,1
6277,1,5,1,2,3,2,50,1
6278,5,1,0,0,1,4,52,1
6279,6,3,4,0,5,4,25,0
6280,1,6,10,1,4,5,48,1
6281,4,5,2,0,3,4,27,0
6282,4,5,2,0,5,4,28,0
6283,6,6,6,2,2,4,32,0
6284,2,5,1,2,0,1,39,0
6285,4,4,12,0,0,0,48,0
6286,2,5,1,1,2,2,28,1
6287,5,6,16,1,1,1,47,1
6288,2,2,4,2,2,4,51,1
6289,3,2,13,0,5,5,29,0
6290,5,6,7,1,2,2,54,0
6291,6,5,3,0,4,2,47,1
6292,6,5,4,0,2,4,26,0
6293,6,1,4,1,2,4,42,0
6294,3,6,2,0,3,4,37,0
6295,2,4,4,2,3,2,54,0
6296,5,1,9,1,0,3,35,1
6297,3,5,9,2,5,4,29,0
6298,4,6,2,0,1,2,51,0
6299,2,1,6,1,4,5,53,0
6300,2,5,6,2,1,4,38,1
6301,6,3,9,0,3,1,29,1
6302,4,5,1,2,5,2,38,1
6303,4,6,6,2,3,0,44,0
6304,6,4,2,1,2,4,26,1
6305,2,2,12,1,4,1,42,1
6306,4,3,13,2,0,4,32,1
6307,3,5,1,2,0,1,49,1
6308,3,4,14,0,1,0,20,1
6309,3,4,9,0,4,1,42,1
6310,2,4,4,1,5,4,37,0
6311,4,6,1,1,3,2,35,1
6312,4,3,6,1,2,1,23,0
6313,5,1,8,0,5,3,46,0
6314,2,2,9,0,4,3,47,1
6315,5,5,3,0,4,2,19,0
6316,2,5,9,1,5,5,33,0
6317,5,5,7,1,4,4,26,0
6318,1,3,6,0,3,5,43,1
6319,5,1,2,0,3,5,53,1
6320,3,4,2,1,0,1,35,1
6321,1,1,3,1,5,0,23,0
6322,2,5,8,2,1,0,51,0
6323,1,4,2,1,4,3,51,1
6324,1,6,0,2,4,2,21,0
6325,4,1,4,2,4,4,54,1
6326,6,4,6,0,5,0,24,0
6327,5,4,3,1,3,1,21,1
6328,6,6,12,2,1,2,35,0
6329,6,4,6,1,4,1,40,1
6330,1,3,15,1,4,1,33,1
6331,6,1,14,2,3,3,53,0
6332,4,4,8,1,4,4,51,1
6333,5,6,0,0,0,2,32,1
6334,4,2,11,2,0,3,37,1
6335,1,2,6,0,5,2,25,1
6336,4,5,9,0,0,1,52,1
6337,1,6,3,0,1,1,34,0
6338,6,1,4,2,0,3,54,0
6339,3,2,3,0,1,5,21,1
6340,1,1,8,2,3,3,20,1
6341,6,2,1,2,4,0,22,0
6342,5,5,2,1,2,5,30,1
6343,5,3,3,1,0,5,39,1
6344,4,5,1,0,3,0,19,0
6345,5,5,4,1,0,3,47,1
6346,6,4,6,1,2,4,26,0
6347,1,2,17,2,5,0,26,1
6348,5,4,4,0,5,2,41,0
6349,6,4,4,2,4,1,44,1
6350,6,5,6,1,1,1,37,0
6351,5,6,3,2,1,5,53,0
6352,6,6,9,2,5,1,25,1
6353,1,2,1,0,0,3,45,0
6354,6,2,1,2,0,2,47,0
6355,5,4,3,1,2,5,23,0
6356,1,5,13,1,4,0,25,0
6357,1,5,2,0,4,5,53,0
6358,2,3,12,2,3,2,44,1
6359,4,1,11,0,1,3,32,0
6360,4,2,15,2,5,5,54,1
6361,2,1,13,2,5,0,54,1
6362,3,1,2,0,1,2,33,1
6363,4,3,11,1,5,0,25,0
6364,2,4,11,0,4,1,35,1
6365,5,6,2,0,2,0,53,0
6366,4,4,2,0,2,1,42,0
6367,2,4,3,0,3,0,22,1
6368,3,4,6,2,1,2,46,0
6369,4,1,3,0,5,3,26,1
6370,4,6,13,2,4,5,47,0
6371,6,5,3,2,4,5,24,1
6372,5,1,6,1,5,5,41,0
6373,6,3,6,0,1,1,47,1
6374,3,5,9,0,2,5,52,1
6375,1,3,5,2,1,0,30,0
6376,1,4,4,0,0,0,34,0
6377,3,2,13,0,0,3,26,1
6378,5,4,4,1,1,2,34,0
6379,5,1,8,1,1,3,37,0
6380,1,6,14,0,1,3,29,1
6381,3,4,1,2,2,0,33,0
6382,3,6,2,2,4,3,25,0
6383,6,6,14,1,4,1,47,1
6384,5,4,15,2,5,1,53,1
6385,2,2,1,1,5,5,34,0
6386,2,2,11,2,1,0,48,0
6387,2,2,6,2,5,4,39,0
6388,5,2,9,0,0,5,32,0
6389,5,6,1,1,5,1,22,0
6390,1,2,2,1,3,4,26,0
6391,1,3,2,1,4,3,47,1
6392,2,3,0,1,3,2,21,0
6393,5,6,4,1,5,1,44,0
6394,5,1,4,2,5,4,39,0
6395,2,5,0,0,5,4,44,1
6396,3,3,13,0,0,0,21,1
6397,6,4,8,2,2,2,43,1
6398,5,1,14,2,2,1,41,0
6399,6,1,2,0,1,1,50,1
6400,5,6,4,0,4,5,44,0
6401,2,4,7,2,3,2,27,0
6402,1,4,13,2,1,0,27,1
6403,6,2,5,2,1,4,48,1
6404,3,5,3,0,0,4,44,1
6405,4,3,3,2,3,3,49,0
6406,5,1,7,0,4,5,24,0
6407,4,1,2,2,2,4,36,0
6408,2,4,12,1,5,5,20,1
6409,4,1,1,2,0,3,34,0
6410,3,6,13,1,2,2,21,0
6411,1,3,4,2,5,4,46,0
6412,2,2,3,2,3,1,48,0
6413,5,4,4,2,0,2,48,0
6414,6,4,6,2,5,5,52,0
6415,6,1,9,1,4,4,35,0
6416,4,5,2,0,3,0,52,0
6417,1,4,15,0,2,3,50,0
6418,1,4,8,1,0,3,38,1
6419,6,2,1,0,4,1,48,0
6420,3,2,4,2,5,3,48,0
6421,3,3,16,0,0,0,46,0
6422,1,6,9,0,0,5,50,0
6423,4,6,7,2,0,3,44,0
6424,6,1,16,2,3,5,46,1
6425,2,6,7,1,1,4,24,0
6426,5,3,8,1,3,5,46,0
6427,3,4,9,2,5,4,19,0
6428,5,4,9,2,4,2,53,0
6429,2,3,2,2,4,5,43,0
6430,6,3,4,2,3,1,39,0
6431,5,5,16,1,0,2,49,1
6432,1,3,8,1,0,2,49,0
6433,5,2,14,1,2,0,34,1
6434,2,4,3,1,5,1,35,0
6435,5,1,1,0,0,0,38,0
6436,4,1,9,2,2,2,35,1
6437,3,6,4,0,2,2,32,0
6438,5,6,16,0,2,4,26,1
6439,6,1,16,2,0,2,45,1
6440,1,4,8,0,4,3,47,1
6441,1,3,0,2,4,0,39,1
6442,2,3,13,2,5,3,36,1
6443,5,6,6,2,4,4,47,1
6444,6,5,9,1,0,2,27,1
6445,1,6,13,0,2,4,53,1
6446,2,1,10,1,1,4,52,0
6447,6,2,8,2,1,2,51,0
6448,4,3,4,1,5,1,21,1
6449,6,4,3,2,4,3,33,0
6450,2,2,9,2,2,1,23,0
6451,3,5,7,0,1,1,49,1
6452,5,5,2,1,1,0,50,1
6453,5,1,3,2,4,2,27,1
6454,2,4,10,1,1,4,43,1
6455,3,4,2,0,5,4,44,0
6456,5,2,12,1,4,2,46,0
6457,4,1,3,1,5,3,31,0
6458,3,1,2,1,0,4,43,1
6459,4,1,2,0,4,2,52,0
6460,3,4,15,1,3,3,26,0
6461,2,6,1,1,0,3,24,1
6462,1,1,12,1,2,4,24,1
6463,3,1,16,2,2,1,42,1
6464,4,5,12,2,2,5,26,0
6465,6,2,12,1,3,5,22,1
6466,4,3,1,0,5,2,39,0
6467,2,4,7,0,4,5,36,1
6468,6,5,0,1,1,5,52,1
6469,5,6,7,2,0,4,40,0
6470,3,1,4,1,0,4,54,0
6471,6,5,9,0,3,1,51,0
6472,3,3,12,2,4,3,27,1
6473,6,3,1,0,0,5,45,1
6474,1,5,1,1,3,2,48,1
6475,4,6,11,2,3,2,33,1
6476,2,2,13,2,1,0,30,1
6477,2,3,14,1,0,3,29,1
6478,1,3,13,2,2,3,46,0
6479,2,4,1,1,2,2,39,1
6480,6,6,9,2,0,3,33,0
6481,2,1,6,1,3,5,34,0
6482,2,1,8,1,2,4,30,0
6483,4,4,2,2,4,4,21,0
6484,1,2,8,0,0,0,47,1
6485,5,1,9,0,4,2,44,0
6486,6,4,10,2,4,5,20,0
6487,6,4,3,1,2,0,47,0
6488,2,3,7,1,4,4,44,1
6489,1,5,4,0,0,5,36,0
6490,2,2,4,1,3,5,32,1
6491,5,3,9,0,3,5,19,0
6492,6,3,4,1,4,1,27,1
6493,1,2,14,1,2,5,48,0
6494,2,1,6,0,2,4,21,0
6495,6,5,3,2,3,3,52,1
6496,5,3,9,0,5,5,26,1
6497,1,2,16,1,0,3,38,0
6498,5,4,3,2,1,5,30,0
6499,4,2,8,1,0,3,49,0
6500,5,2,5,1,1,0,47,0
6501,6,6,2,0,1,2,39,0
6502,1,3,14,0,3,2,44,0
6503,1,1,11,2,1,2,36,1
6504,1,4,7,0,0,0,34,0
6505,6,3,13,2,0,4,35,0
6506,4,2,8,2,1,0,44,0
6507,1,1,9,1,1,3,28,1
6508,2,6,3,2,0,4,20,0
6509,6,6,3,2,4,0,21,0
6510,5,4,10,2,3,0,29,1
6511,4,1,1,0,1,1,38,1
6512,3,1,8,2,5,3,53,1
6513,6,5,3,1,0,4,46,1
6514,3,6,1,0,5,2,23,0
6515,2,1,14,0,3,1,26,0
6516,5,3,2,2,1,4,45,0
6517,5,5,2,0,2,4,52,1
6518,4,3,6,0,4,0,42,0
6519,4,3,2,0,1,5,29,1
6520,1,1,1,1,5,3,34,1
6521,3,4,12,2,4,0,24,0
6522,6,2,1,0,5,4,45,1
6523,6,1,6,0,5,2,41,0
6524,4,5,11,0,2,5,48,1
6525,1,6,17,0,0,3,32,0
6526,3,3,6,1,5,3,45,0
6527,3,1,8,0,3,2,29,0
6528,4,1,3,0,5,2,20,1
6529,1,2,6,2,4,4,48,1
6530,5,3,1,0,0,0,28,1
6531,5,1,16,2,0,4,32,0
6532,5,4,2,1,5,2,38,0
6533,5,4,3,1,5,5,39,0
6534,4,1,13,0,1,1,41,0
6535,6,2,9,0,5,4,19,0
6536,2,3,9,0,2,5,24,0
6537,4,5,3,1,0,4,24,1
6538,6,6,9,1,0,4,21,0
6539,6,4,3,0,4,4,27,1
6540,3,2,3,2,0,4,38,0
6541,1,3,14,1,5,1,22,0
6542,6,2,7,0,0,1,44,0
6543,3,3,13,1,0,2,36,1
6544,2,3,15,1,2,1,28,1
6545,6,5,8,2,1,4,26,0
6546,4,5,9,1,3,4,35,1
6547,1,2,2,2,4,2,39,1
6548,4,5,12,1,0,2,35,1
